2025-11-16T15:08:15.206Z [APP] ✅ Premium features loaded successfully!
2025-11-16T15:08:15.208Z [APP] 🚀 Initializing Joplin to Anki Sync
2025-11-16T15:08:15.320Z [APP] 🔧 Verifying imported models exist...
2025-11-16T15:08:15.351Z [APP] ✅ Model verification completed
2025-11-16T15:08:15.351Z [APP] Running with Premium Two-Way Sync Engine...
2025-11-16T15:08:15.355Z [APP] 🚀 Starting Premium Two-Way Sync (Unified Engine)...
2025-11-16T15:08:15.356Z [APP] ❌ A critical error occurred during the sync process:
2025-11-17T20:07:21.037Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.038Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.041Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.043Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.045Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.046Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.048Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.049Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.050Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.051Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.052Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.053Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.054Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.055Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.056Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.060Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.061Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.062Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.064Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.066Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.067Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.068Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.069Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.070Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.071Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.072Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.074Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.078Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.079Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.080Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.082Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.083Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.084Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.085Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.086Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.087Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.089Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.091Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.097Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.099Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.100Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.101Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.102Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.103Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.104Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.105Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.107Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.111Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.112Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.113Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.115Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.116Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.117Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.119Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.120Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.122Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.123Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.125Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.128Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.130Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.132Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.133Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.134Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.135Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.136Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.137Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.138Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.140Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.144Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.174Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.177Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.179Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.181Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.182Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.184Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.185Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.186Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.187Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.188Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.189Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.191Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.193Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.196Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.197Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.199Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.200Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.202Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.202Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.203Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.204Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.206Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.210Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.212Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.213Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.215Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.216Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.217Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.218Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.219Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.220Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.222Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.224Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.227Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.229Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.229Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.231Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.233Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.233Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.234Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.234Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.235Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.236Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.237Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.238Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.238Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.239Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.240Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.241Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.244Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.245Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.247Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.249Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.250Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.251Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.251Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.252Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.253Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.254Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.255Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.256Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.258Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.261Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.263Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.264Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.264Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.266Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.266Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.267Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.267Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.268Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.269Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.269Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.270Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-17T20:07:21.271Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
